# created by LinkChecker at 2019-09-16 00:03:57-007
# Get the newest version at https://linkchecker.github.io/linkchecker/
# Write comments and bugs to https://github.com/linkchecker/linkchecker/issues
urlname;parentname;baseref;result;warningstring;infostring;valid;url;line;column;name;dltime;size;checktime;cached;level;modified
https://staydrysystems.com/2010/09/;https://staydrysystems.com/privacy-policy/;;200 OK;;;True;https://staydrysystems.com/2010/09/;741;6;September 2010;0.109069108963;82047;3.65306687355;0;2;
https://staydrysystems.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fstaydrysystems.com%2Freturns-exchanges-and-refunds%2F;https://staydrysystems.com/returns-exchanges-and-refunds/;;200 OK;;;True;https://staydrysystems.com/wp-json/oembed/1.0/embed?url=https://staydrysystems.com/returns-exchanges-and-refunds/;98;1;;-1;-1;2.99402189255;0;2;
https://staydrysystems.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fstaydrysystems.com%2Freturns-exchanges-and-refunds%2F&format=xml;https://staydrysystems.com/returns-exchanges-and-refunds/;;200 OK;;;True;https://staydrysystems.com/wp-json/oembed/1.0/embed?url=https://staydrysystems.com/returns-exchanges-and-refunds/&format=xml;99;1;;0.000334978103638;2425;3.34714984894;0;2;
https://staydrysystems.com/app/uploads/2014/12/sealer-package.jpg;https://staydrysystems.com/returns-exchanges-and-refunds/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/12/sealer-package.jpg;618;130;;-1;98901;3.20894098282;0;2;
https://staydrysystems.com/app/uploads/2014/12/sealer-package-150x150.jpg;https://staydrysystems.com/returns-exchanges-and-refunds/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/12/sealer-package-150x150.jpg;618;130;;-1;6175;2.94528794289;0;2;
https://staydrysystems.com/app/uploads/2014/12/sealer-package-150x150@2x.jpg;https://staydrysystems.com/returns-exchanges-and-refunds/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/12/sealer-package-150x150@2x.jpg;618;130;;-1;13764;3.22890591621;0;2;
https://staydrysystems.com/app/uploads/2014/12/sealer-package-300x300@2x.jpg;https://staydrysystems.com/returns-exchanges-and-refunds/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/12/sealer-package-300x300@2x.jpg;618;130;;-1;44071;2.79817080498;0;2;
https://staydrysystems.com/shop/water-dam-end-caps/;https://staydrysystems.com/returns-exchanges-and-refunds/;;200 OK;;;True;https://staydrysystems.com/shop/water-dam-end-caps/;618;893;;0.0852098464966;105900;3.28256893158;0;2;
//plus.google.com/share?url=https://staydrysystems.com/shop/water-dam-end-caps/;https://staydrysystems.com/shop/water-dam-end-caps/;;filtered;;The URL is outside of the domain filter, checked only syntax.;True;https://plus.google.com/share?url=https://staydrysystems.com/shop/water-dam-end-caps/;894;9;;-1;-1;0;0;3;
//pinterest.com/pin/create/button/?url=https://staydrysystems.com/shop/water-dam-end-caps/&description=Water Dam End-Caps (sold in pairs);https://staydrysystems.com/shop/water-dam-end-caps/;;filtered;;The URL is outside of the domain filter, checked only syntax.;True;https://pinterest.com/pin/create/button/?url=https://staydrysystems.com/shop/water-dam-end-caps/&description=Water%20Dam%20End-Caps%20%28sold%20in%20pairs%29;892;9;;-1;-1;0;0;3;
https://twitter.com/share?url=https://staydrysystems.com/shop/water-dam-end-caps/;https://staydrysystems.com/shop/water-dam-end-caps/;;filtered;;The URL is outside of the domain filter, checked only syntax.;True;https://twitter.com/share?url=https://staydrysystems.com/shop/water-dam-end-caps/;890;9;;-1;-1;0;0;3;
http://www.facebook.com/sharer.php?u=https://staydrysystems.com/shop/water-dam-end-caps/;https://staydrysystems.com/shop/water-dam-end-caps/;;filtered;;The URL is outside of the domain filter, checked only syntax.;True;http://www.facebook.com/sharer.php?u=https://staydrysystems.com/shop/water-dam-end-caps/;888;9;;-1;-1;0;0;3;
https://staydrysystems.com/app/uploads/2014/11/photo_3_2.jpg;https://staydrysystems.com/returns-exchanges-and-refunds/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/11/photo_3_2.jpg;618;955;;-1;20918;3.36792802811;0;2;
https://staydrysystems.com/app/uploads/2014/11/photo_3_2-300x225.jpg;https://staydrysystems.com/returns-exchanges-and-refunds/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/11/photo_3_2-300x225.jpg;618;955;;-1;8357;3.50292110443;0;2;
https://staydrysystems.com/shop/commercial-46-wall-channel/;https://staydrysystems.com/returns-exchanges-and-refunds/;;200 OK;;;True;https://staydrysystems.com/shop/commercial-46-wall-channel/;618;1550;;0.0993449687958;101029;4.03450107574;0;2;
//plus.google.com/share?url=https://staydrysystems.com/shop/commercial-46-wall-channel/;https://staydrysystems.com/shop/commercial-46-wall-channel/;;filtered;;The URL is outside of the domain filter, checked only syntax.;True;https://plus.google.com/share?url=https://staydrysystems.com/shop/commercial-46-wall-channel/;885;9;;-1;-1;0;0;3;
//pinterest.com/pin/create/button/?url=https://staydrysystems.com/shop/commercial-46-wall-channel/&description=Commercial 30″ Wall Channel;https://staydrysystems.com/shop/commercial-46-wall-channel/;;filtered;;The URL is outside of the domain filter, checked only syntax.;True;https://pinterest.com/pin/create/button/?url=https://staydrysystems.com/shop/commercial-46-wall-channel/&description=Commercial%2030%E2%80%B3%20Wall%20Channel;883;9;;-1;-1;0;0;3;
https://twitter.com/share?url=https://staydrysystems.com/shop/commercial-46-wall-channel/;https://staydrysystems.com/shop/commercial-46-wall-channel/;;filtered;;The URL is outside of the domain filter, checked only syntax.;True;https://twitter.com/share?url=https://staydrysystems.com/shop/commercial-46-wall-channel/;881;9;;-1;-1;0;0;3;
http://www.facebook.com/sharer.php?u=https://staydrysystems.com/shop/commercial-46-wall-channel/;https://staydrysystems.com/shop/commercial-46-wall-channel/;;filtered;;The URL is outside of the domain filter, checked only syntax.;True;http://www.facebook.com/sharer.php?u=https://staydrysystems.com/shop/commercial-46-wall-channel/;879;9;;-1;-1;0;0;3;
https://staydrysystems.com/app/uploads/2014/12/handicapped-shower-deluxe-shower-curtain-kit.jpg;https://staydrysystems.com/returns-exchanges-and-refunds/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/12/handicapped-shower-deluxe-shower-curtain-kit.jpg;618;1620;;-1;225488;4.22916698456;0;2;
https://staydrysystems.com/app/uploads/2014/12/handicapped-shower-deluxe-shower-curtain-kit-225x300.jpg;https://staydrysystems.com/returns-exchanges-and-refunds/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/12/handicapped-shower-deluxe-shower-curtain-kit-225x300.jpg;618;1620;;-1;13118;4.09320306778;0;2;
https://staydrysystems.com/app/uploads/2014/12/handicapped-shower-deluxe-shower-curtain-kit-768x1024.jpg;https://staydrysystems.com/returns-exchanges-and-refunds/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/12/handicapped-shower-deluxe-shower-curtain-kit-768x1024.jpg;618;1620;;-1;108462;4.4933450222;0;2;
https://staydrysystems.com/app/uploads/2014/12/handicapped-shower-deluxe-shower-curtain-kit-225x300@2x.jpg;https://staydrysystems.com/returns-exchanges-and-refunds/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/12/handicapped-shower-deluxe-shower-curtain-kit-225x300@2x.jpg;618;1620;;-1;26254;4.65684318542;0;2;
https://staydrysystems.com/app/uploads/2014/12/handicapped-shower-deluxe-shower-curtain-kit-768x1024@2x.jpg;https://staydrysystems.com/returns-exchanges-and-refunds/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/12/handicapped-shower-deluxe-shower-curtain-kit-768x1024@2x.jpg;618;1620;;-1;232448;4.63187098503;0;2;
https://staydrysystems.com/app/uploads/2014/11/sealer-install-peel-172x172.jpg;https://staydrysystems.com/returns-exchanges-and-refunds/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/11/sealer-install-peel-172x172.jpg;618;2722;;-1;9191;4.23770499229;0;2;
https://staydrysystems.com/shop/replacement-wall-channels/;https://staydrysystems.com/returns-exchanges-and-refunds/;;200 OK;;;True;https://staydrysystems.com/shop/replacement-wall-channels/;618;2653;;0.0958430767059;100943;4.98482298851;0;2;
//plus.google.com/share?url=https://staydrysystems.com/shop/replacement-wall-channels/;https://staydrysystems.com/shop/replacement-wall-channels/;;filtered;;The URL is outside of the domain filter, checked only syntax.;True;https://plus.google.com/share?url=https://staydrysystems.com/shop/replacement-wall-channels/;878;9;;-1;-1;0;0;3;
//pinterest.com/pin/create/button/?url=https://staydrysystems.com/shop/replacement-wall-channels/&description=Replacement Wall Channels;https://staydrysystems.com/shop/replacement-wall-channels/;;filtered;;The URL is outside of the domain filter, checked only syntax.;True;https://pinterest.com/pin/create/button/?url=https://staydrysystems.com/shop/replacement-wall-channels/&description=Replacement%20Wall%20Channels;876;9;;-1;-1;0;0;3;
https://twitter.com/share?url=https://staydrysystems.com/shop/replacement-wall-channels/;https://staydrysystems.com/shop/replacement-wall-channels/;;filtered;;The URL is outside of the domain filter, checked only syntax.;True;https://twitter.com/share?url=https://staydrysystems.com/shop/replacement-wall-channels/;874;9;;-1;-1;0;0;3;
http://www.facebook.com/sharer.php?u=https://staydrysystems.com/shop/replacement-wall-channels/;https://staydrysystems.com/shop/replacement-wall-channels/;;filtered;;The URL is outside of the domain filter, checked only syntax.;True;http://www.facebook.com/sharer.php?u=https://staydrysystems.com/shop/replacement-wall-channels/;872;9;;-1;-1;0;0;3;
https://staydrysystems.com/app/uploads/2014/11/sealer-install-peel-172x172-150x150.jpg;https://staydrysystems.com/returns-exchanges-and-refunds/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/11/sealer-install-peel-172x172-150x150.jpg;618;2722;;-1;6976;4.76823496819;0;2;
https://staydrysystems.com/app/uploads/2014/11/deluxe-install-hang-172x172.jpg;https://staydrysystems.com/returns-exchanges-and-refunds/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/11/deluxe-install-hang-172x172.jpg;618;3424;;-1;8554;4.02278184891;0;2;
https://staydrysystems.com/shop/rubber-sealer-tube/;https://staydrysystems.com/returns-exchanges-and-refunds/;;200 OK;;;True;https://staydrysystems.com/shop/rubber-sealer-tube/;618;3362;;0.157548904419;101558;5.03171491623;0;2;
//plus.google.com/share?url=https://staydrysystems.com/shop/rubber-sealer-tube/;https://staydrysystems.com/shop/rubber-sealer-tube/;;filtered;;The URL is outside of the domain filter, checked only syntax.;True;https://plus.google.com/share?url=https://staydrysystems.com/shop/rubber-sealer-tube/;884;9;;-1;-1;0;0;3;
//pinterest.com/pin/create/button/?url=https://staydrysystems.com/shop/rubber-sealer-tube/&description=72″ Rubber Sealer Tube;https://staydrysystems.com/shop/rubber-sealer-tube/;;filtered;;The URL is outside of the domain filter, checked only syntax.;True;https://pinterest.com/pin/create/button/?url=https://staydrysystems.com/shop/rubber-sealer-tube/&description=72%E2%80%B3%20Rubber%20Sealer%20Tube;882;9;;-1;-1;0;0;3;
https://twitter.com/share?url=https://staydrysystems.com/shop/rubber-sealer-tube/;https://staydrysystems.com/shop/rubber-sealer-tube/;;filtered;;The URL is outside of the domain filter, checked only syntax.;True;https://twitter.com/share?url=https://staydrysystems.com/shop/rubber-sealer-tube/;880;9;;-1;-1;0;0;3;
http://www.facebook.com/sharer.php?u=https://staydrysystems.com/shop/rubber-sealer-tube/;https://staydrysystems.com/shop/rubber-sealer-tube/;;filtered;;The URL is outside of the domain filter, checked only syntax.;True;http://www.facebook.com/sharer.php?u=https://staydrysystems.com/shop/rubber-sealer-tube/;878;9;;-1;-1;0;0;3;
https://staydrysystems.com/app/uploads/2014/11/deluxe-install-hang-172x172-150x150.jpg;https://staydrysystems.com/returns-exchanges-and-refunds/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/11/deluxe-install-hang-172x172-150x150.jpg;618;3424;;-1;6336;4.11057305336;0;2;
https://staydrysystems.com/shop/beige-polyester-shower-curtain-mesh-48wx72l/;https://staydrysystems.com/returns-exchanges-and-refunds/;;200 OK;;;True;https://staydrysystems.com/shop/beige-polyester-shower-curtain-mesh-48wx72l/;618;4060;;0.11602306366;110397;4.35062193871;0;2;
//plus.google.com/share?url=https://staydrysystems.com/shop/beige-polyester-shower-curtain-mesh-48wx72l/;https://staydrysystems.com/shop/beige-polyester-shower-curtain-mesh-48wx72l/;;filtered;;The URL is outside of the domain filter, checked only syntax.;True;https://plus.google.com/share?url=https://staydrysystems.com/shop/beige-polyester-shower-curtain-mesh-48wx72l/;927;9;;-1;-1;0;0;3;
//pinterest.com/pin/create/button/?url=https://staydrysystems.com/shop/beige-polyester-shower-curtain-mesh-48wx72l/&description=Deluxe Kit w/ Beige  Shower Curtain;https://staydrysystems.com/shop/beige-polyester-shower-curtain-mesh-48wx72l/;;filtered;;The URL is outside of the domain filter, checked only syntax.;True;https://pinterest.com/pin/create/button/?url=https://staydrysystems.com/shop/beige-polyester-shower-curtain-mesh-48wx72l/&description=Deluxe%20Kit%20w/%20Beige%20%20Shower%20Curtain;925;9;;-1;-1;0;0;3;
https://twitter.com/share?url=https://staydrysystems.com/shop/beige-polyester-shower-curtain-mesh-48wx72l/;https://staydrysystems.com/shop/beige-polyester-shower-curtain-mesh-48wx72l/;;filtered;;The URL is outside of the domain filter, checked only syntax.;True;https://twitter.com/share?url=https://staydrysystems.com/shop/beige-polyester-shower-curtain-mesh-48wx72l/;923;9;;-1;-1;0;0;3;
http://www.facebook.com/sharer.php?u=https://staydrysystems.com/shop/beige-polyester-shower-curtain-mesh-48wx72l/;https://staydrysystems.com/shop/beige-polyester-shower-curtain-mesh-48wx72l/;;filtered;;The URL is outside of the domain filter, checked only syntax.;True;http://www.facebook.com/sharer.php?u=https://staydrysystems.com/shop/beige-polyester-shower-curtain-mesh-48wx72l/;921;9;;-1;-1;0;0;3;
https://staydrysystems.com/app/uploads/2014/11/photo_2_4_copy.jpg;https://staydrysystems.com/returns-exchanges-and-refunds/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/11/photo_2_4_copy.jpg;618;4147;;-1;21511;3.79718017578;0;2;
https://staydrysystems.com/app/uploads/2014/11/photo_2_4_copy-225x300.jpg;https://staydrysystems.com/returns-exchanges-and-refunds/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/11/photo_2_4_copy-225x300.jpg;618;4147;;-1;9972;3.93396282196;0;2;
https://staydrysystems.com/checkout/;https://staydrysystems.com/returns-exchanges-and-refunds/;;200 OK;;;True;https://staydrysystems.com/checkout/;618;4994;Checkout;0.093672990799;96460;3.90834093094;0;2;
https://staydrysystems.com/cart/feed/;https://staydrysystems.com/cart/;;200 OK;;;True;https://staydrysystems.com/cart/feed/;36;1;;-1;-1;3.76904606819;0;2;
https://staydrysystems.com/?p=8;https://staydrysystems.com/cart/;;200 OK;;Redirected to `https://staydrysystems.com/cart/'.;True;https://staydrysystems.com/cart/;0;0;Link: header shortlink;0.0903007984161;62843;4.02911400795;0;2;
https://staydrysystems.com/app/plugins/woocommerce/assets/css/select2.css?ver=3.4.2;https://staydrysystems.com/cart/;;200 OK;;;True;https://staydrysystems.com/app/plugins/woocommerce/assets/css/select2.css?ver=3.4.2;60;1;;-1;-1;3.98440790176;0;2;
https://staydrysystems.com/app/plugins/woocommerce-incremental-product-quantities/assets/js/ipq_input_value_validation.js?ver=4.9.6;https://staydrysystems.com/cart/;;200 OK;;;True;https://staydrysystems.com/app/plugins/woocommerce-incremental-product-quantities/assets/js/ipq_input_value_validation.js?ver=4.9.6;79;1;;-1;-1;3.62476611137;0;2;
https://staydrysystems.com/wp/wp-includes/js/zxcvbn-async.min.js?ver=1.0;https://staydrysystems.com/cart/;;200 OK;;;True;https://staydrysystems.com/wp/wp-includes/js/zxcvbn-async.min.js?ver=1.0;85;1;;-1;-1;3.35078001022;0;2;
https://staydrysystems.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fstaydrysystems.com%2Fcart%2F&format=xml;https://staydrysystems.com/cart/;;200 OK;;;True;https://staydrysystems.com/wp-json/oembed/1.0/embed?url=https://staydrysystems.com/cart/&format=xml;107;1;;0.000143051147461;2297;3.2759680748;0;2;
https://staydrysystems.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fstaydrysystems.com%2Fcart%2F;https://staydrysystems.com/cart/;;200 OK;;;True;https://staydrysystems.com/wp-json/oembed/1.0/embed?url=https://staydrysystems.com/cart/;106;1;;-1;-1;3.94716286659;0;2;
https://staydrysystems.com/shop/deluxe-shower-curtain/;https://staydrysystems.com/cart/;;200 OK;;;True;https://staydrysystems.com/shop/deluxe-shower-curtain/;714;48;Continue shopping;0.100765943527;103080;3.73907113075;0;2;
//plus.google.com/share?url=https://staydrysystems.com/shop/deluxe-shower-curtain/;https://staydrysystems.com/shop/deluxe-shower-curtain/;;filtered;;The URL is outside of the domain filter, checked only syntax.;True;https://plus.google.com/share?url=https://staydrysystems.com/shop/deluxe-shower-curtain/;909;9;;-1;-1;0;0;3;
//pinterest.com/pin/create/button/?url=https://staydrysystems.com/shop/deluxe-shower-curtain/&description=Deluxe Shower Curtain;https://staydrysystems.com/shop/deluxe-shower-curtain/;;filtered;;The URL is outside of the domain filter, checked only syntax.;True;https://pinterest.com/pin/create/button/?url=https://staydrysystems.com/shop/deluxe-shower-curtain/&description=Deluxe%20Shower%20Curtain;907;9;;-1;-1;0;0;3;
https://twitter.com/share?url=https://staydrysystems.com/shop/deluxe-shower-curtain/;https://staydrysystems.com/shop/deluxe-shower-curtain/;;filtered;;The URL is outside of the domain filter, checked only syntax.;True;https://twitter.com/share?url=https://staydrysystems.com/shop/deluxe-shower-curtain/;905;9;;-1;-1;0;0;3;
http://www.facebook.com/sharer.php?u=https://staydrysystems.com/shop/deluxe-shower-curtain/;https://staydrysystems.com/shop/deluxe-shower-curtain/;;filtered;;The URL is outside of the domain filter, checked only syntax.;True;http://www.facebook.com/sharer.php?u=https://staydrysystems.com/shop/deluxe-shower-curtain/;903;9;;-1;-1;0;0;3;
https://staydrysystems.com/shop/deluxe-shower-curtain/?add-to-cart=66397;https://staydrysystems.com/cart/;;200 OK;;;True;https://staydrysystems.com/shop/deluxe-shower-curtain/?add-to-cart=66397;716;48;Continue shopping;0.104348897934;102751;3.8157081604;0;2;
https://staydrysystems.com/cart/?remove_item=45d03ffd5d09e1890853fdb75c6c2dcc&_wpnonce=964d1e80f9;https://staydrysystems.com/cart/;;200 OK;;Redirected to `https://staydrysystems.com/cart/?removed_item=1'.;True;https://staydrysystems.com/cart/?removed_item=1;736;41;×;0.0844349861145;62843;3.38982009888;0;2;
https://staydrysystems.com/wp/wp-admin/js/password-strength-meter.min.js?ver=4.9.6;https://staydrysystems.com/cart/;;syntax OK;;Access denied by robots.txt, checked only syntax.;True;https://staydrysystems.com/wp/wp-admin/js/password-strength-meter.min.js?ver=4.9.6;1224;1;;-1;-1;0.000147104263306;0;2;
https://staydrysystems.com/cart/?remove_item=d831212af97358de7814ceabe9df3a76&_wpnonce=964d1e80f9;https://staydrysystems.com/cart/;;200 OK;;Redirected to `https://staydrysystems.com/cart/?removed_item=1'.;True;https://staydrysystems.com/cart/?removed_item=1;773;41;×;0.088406085968;62843;3.84559893608;0;2;
https://staydrysystems.com/cart/?remove_item=dad3e2f9f12d499134c17426f1220b3a&_wpnonce=964d1e80f9;https://staydrysystems.com/cart/;;200 OK;;Redirected to `https://staydrysystems.com/cart/?removed_item=1'.;True;https://staydrysystems.com/cart/?removed_item=1;810;41;×;0.0925190448761;62843;3.74156498909;0;2;
https://staydrysystems.com/cart/?remove_item=8228e95b49b47839939e457cc31180a1&_wpnonce=964d1e80f9;https://staydrysystems.com/cart/;;200 OK;;Redirected to `https://staydrysystems.com/cart/?removed_item=1'.;True;https://staydrysystems.com/cart/?removed_item=1;847;41;×;0.0967547893524;62843;3.39056396484;0;2;
https://staydrysystems.com/cart/?remove_item=0aeb773c5cebbcb9c04213b978490cdf&_wpnonce=964d1e80f9;https://staydrysystems.com/cart/;;200 OK;;Redirected to `https://staydrysystems.com/cart/?removed_item=1'.;True;https://staydrysystems.com/cart/?removed_item=1;884;41;×;0.0975828170776;62843;3.74739408493;0;2;
https://staydrysystems.com/app/plugins/woocommerce/assets/js/frontend/country-select.min.js?ver=3.4.2;https://staydrysystems.com/cart/;;200 OK;;;True;https://staydrysystems.com/app/plugins/woocommerce/assets/js/frontend/country-select.min.js?ver=3.4.2;1205;1;;-1;-1;3.11507201195;0;2;
https://staydrysystems.com/cart/?remove_item=a6f828642154a4211b3115288fd3f741&_wpnonce=964d1e80f9;https://staydrysystems.com/cart/;;200 OK;;Redirected to `https://staydrysystems.com/cart/?removed_item=1'.;True;https://staydrysystems.com/cart/?removed_item=1;921;41;×;0.0908031463623;62843;4.38740992546;0;2;
https://staydrysystems.com/app/plugins/woocommerce/assets/js/frontend/cart.min.js?ver=3.4.2;https://staydrysystems.com/cart/;;200 OK;;;True;https://staydrysystems.com/app/plugins/woocommerce/assets/js/frontend/cart.min.js?ver=3.4.2;1217;1;;-1;-1;3.48499894142;0;2;
https://staydrysystems.com/app/plugins/woocommerce/assets/js/selectWoo/selectWoo.full.min.js?ver=1.0.4;https://staydrysystems.com/cart/;;200 OK;;;True;https://staydrysystems.com/app/plugins/woocommerce/assets/js/selectWoo/selectWoo.full.min.js?ver=1.0.4;1218;1;;-1;-1;3.00453901291;0;2;
https://staydrysystems.com/app/plugins/woocommerce/assets/js/frontend/address-i18n.min.js?ver=3.4.2;https://staydrysystems.com/cart/;;200 OK;;;True;https://staydrysystems.com/app/plugins/woocommerce/assets/js/frontend/address-i18n.min.js?ver=3.4.2;1211;1;;-1;-1;4.35784697533;0;2;
https://staydrysystems.com/app/plugins/woocommerce/assets/js/frontend/password-strength-meter.min.js?ver=3.4.2;https://staydrysystems.com/cart/;;200 OK;;;True;https://staydrysystems.com/app/plugins/woocommerce/assets/js/frontend/password-strength-meter.min.js?ver=3.4.2;1230;1;;-1;-1;3.29834008217;0;2;
https://staydrysystems.com/?p=66624;https://staydrysystems.com/faq/;;200 OK;;Redirected to `https://staydrysystems.com/faq/'.;True;https://staydrysystems.com/faq/;0;0;Link: header shortlink;0.175796031952;64058;3.18785381317;0;2;
https://staydrysystems.com/?p=66557;https://staydrysystems.com/products/;;200 OK;;Redirected to `https://staydrysystems.com/products/'.;True;https://staydrysystems.com/products/;0;0;Link: header shortlink;0.178019046783;99092;3.48181390762;0;2;
https://staydrysystems.com/faq/feed/;https://staydrysystems.com/faq/;;200 OK;;;True;https://staydrysystems.com/faq/feed/;36;1;;-1;-1;3.4859688282;0;2;
https://staydrysystems.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fstaydrysystems.com%2Ffaq%2F;https://staydrysystems.com/faq/;;200 OK;;;True;https://staydrysystems.com/wp-json/oembed/1.0/embed?url=https://staydrysystems.com/faq/;99;1;;-1;-1;3.34460711479;0;2;
https://staydrysystems.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fstaydrysystems.com%2Ffaq%2F&format=xml;https://staydrysystems.com/faq/;;200 OK;;;True;https://staydrysystems.com/wp-json/oembed/1.0/embed?url=https://staydrysystems.com/faq/&format=xml;100;1;;0.0058319568634;2292;4.45806503296;0;2;
http://staydrysystems.com/shop/collapsible-shower-water-dam/;https://staydrysystems.com/faq/;;200 OK;;Redirected to `https://staydrysystems.com/shop/collapsible-shower-water-dam/'.;True;https://staydrysystems.com/shop/collapsible-shower-water-dam/;715;16;Collapsible Water Dam;0.0866661071777;115178;3.71253609657;0;2;
http://staydrysystems.com/replacements-parts/;https://staydrysystems.com/faq/;;200 OK;;Redirected to `https://staydrysystems.com/replacements-parts/'.;True;https://staydrysystems.com/replacements-parts/;720;177;parts ordering page;0.0860538482666;71025;3.96371507645;0;2;
http://staydrysystems.com/shop/rubber-sealer-tube/;https://staydrysystems.com/faq/;;200 OK;;Redirected to `https://staydrysystems.com/shop/rubber-sealer-tube/'.;True;https://staydrysystems.com/shop/rubber-sealer-tube/;727;16;Seal-It Curtain Sealer;0.0969920158386;90936;4.27916717529;0;2;
http://staydrysystems.com/shop/shower-curtain-sealer/;https://staydrysystems.com/faq/;;200 OK;;Redirected to `https://staydrysystems.com/shop/shower-curtain-sealer/'.;True;https://staydrysystems.com/shop/shower-curtain-sealer/;738;16;Seal-It Curtain Sealer;0.0989050865173;114778;4.59143185616;0;2;
http://staydrysystems.com/shop/deluxe-shower-curtain-kit/;https://staydrysystems.com/faq/;;200 OK;;Redirected to `https://staydrysystems.com/shop/deluxe-shower-curtain-kit/'.;True;https://staydrysystems.com/shop/deluxe-shower-curtain-kit/;738;138;SealTight Shower Curtain;0.095762014389;122604;4.94731092453;0;2;
http://staydrysystems.com/make-curve-right-angle-shower-water-dam/;https://staydrysystems.com/faq/;;200 OK;;Redirected to `https://staydrysystems.com/make-curve-right-angle-shower-water-dam/'.;True;https://staydrysystems.com/make-curve-right-angle-shower-water-dam/;781;58;this blog post;0.0956399440765;62875;4.12677979469;0;2;
https://staydrysystems.com/products/feed/;https://staydrysystems.com/products/;;200 OK;;;True;https://staydrysystems.com/products/feed/;36;1;;-1;-1;4.01876997948;0;2;
https://staydrysystems.com/app/plugins/Ultimate_VC_Addons/modules/../assets/min-css/headings.min.css?ver=3.16.7;https://staydrysystems.com/products/;;200 OK;;;True;https://staydrysystems.com/app/plugins/Ultimate_VC_Addons/assets/min-css/headings.min.css?ver=3.16.7;72;1;;-1;-1;4.68800091743;0;2;
https://staydrysystems.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fstaydrysystems.com%2Fproducts%2F;https://staydrysystems.com/products/;;200 OK;;;True;https://staydrysystems.com/wp-json/oembed/1.0/embed?url=https://staydrysystems.com/products/;101;1;;-1;-1;4.57549190521;0;2;
https://staydrysystems.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fstaydrysystems.com%2Fproducts%2F&format=xml;https://staydrysystems.com/products/;;200 OK;;;True;https://staydrysystems.com/wp-json/oembed/1.0/embed?url=https://staydrysystems.com/products/&format=xml;102;1;;0.000154972076416;2329;3.48506402969;0;2;
https://staydrysystems.com/app/uploads/2014/11/deluxe-off-angle-processed-cropped-2-500x750.jpg;https://staydrysystems.com/products/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/11/deluxe-off-angle-processed-cropped-2-500x750.jpg;723;37;;-1;90742;3.46707582474;0;2;
https://staydrysystems.com/app/uploads/2014/11/deluxe-off-angle-processed-cropped-2-120x180.jpg;https://staydrysystems.com/products/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/11/deluxe-off-angle-processed-cropped-2-120x180.jpg;723;37;;-1;8716;3.26102900505;0;2;
https://staydrysystems.com/app/uploads/2014/11/deluxe-kit-package-contents-500x750.jpg;https://staydrysystems.com/products/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/11/deluxe-kit-package-contents-500x750.jpg;724;41;;-1;52310;3.15706300735;0;2;
https://staydrysystems.com/app/uploads/2014/11/deluxe-kit-package-contents-120x180.jpg;https://staydrysystems.com/products/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2014/11/deluxe-kit-package-contents-120x180.jpg;724;41;;-1;5702;3.1587600708;0;2;
https://staydrysystems.com/app/uploads/2018/06/IMG_0743-e1528877958692-500x750.jpg;https://staydrysystems.com/products/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/IMG_0743-e1528877958692-500x750.jpg;760;37;;-1;40816;2.99400401115;0;2;
https://staydrysystems.com/app/uploads/2018/06/IMG_0741-e1528878236901-500x750.jpg;https://staydrysystems.com/products/;;200 OK;;;True;https://staydrysystems.com/app/uploads/2018/06/IMG_0741-e1528878236901-500x750.jpg;761;41;;-1;44438;3.0740480423;0;2;
